image_file,title,true_author,original_prediction,original_confidence,grayscale_prediction,grayscale_confidence,still_correct
30772-5cato.jpg,Cato,"PERUGINO, Pietro","PERUGINO, Pietro",0.30949974060058594,MASOLINO da Panicale,0.2760099172592163,False
26613-03_5nw.jpg,Ignudo,MICHELANGELO Buonarroti,MICHELANGELO Buonarroti,0.32857367396354675,MICHELANGELO Buonarroti,0.33374476432800293,True
07570-47ecceho.jpg,Ecce Homo,CARAVAGGIO,CARAVAGGIO,0.3063986301422119,CARAVAGGIO,0.3128806948661804,True
08571-1variou1.jpg,In the Grounds of Château Noir,"CÉZANNE, Paul","CÉZANNE, Paul",0.2860073447227478,"BRUEGHEL, Jan the Elder",0.24217239022254944,False
32280-08landsc.jpg,Landscape with Orpheus and Euridice,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.32324397563934326,CLAUDE LORRAIN,0.3063200116157532,False
32291-19solomo.jpg,The Judgment of Solomon,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.3176566958427429,"POUSSIN, Nicolas",0.2970051169395447,True
07154-canal104.jpg,"Grand Canal, Looking Northeast from Palazo Balbi toward the Rialto Bridge",CANALETTO,CANALETTO,0.33721888065338135,CANALETTO,0.31550782918930054,True
31208-04flage1.jpg,The Flagellation,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.35753247141838074,PIERO DELLA FRANCESCA,0.2744872570037842,True
42983-1allego3.jpg,Allegory of Wisdom and Strength,"VERONESE, Paolo","VERONESE, Paolo",0.3316870331764221,"GREUZE, Jean-Baptiste",0.30303284525871277,False
17181-2enclos4.jpg,Wheatfield with Reaper at Sunrise,"GOGH, Vincent van","GOGH, Vincent van",0.28347450494766235,"GOGH, Vincent van",0.26701414585113525,True
10124-15jerome.jpg,St Jerome in the Desert,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.32554954290390015,"DÜRER, Albrecht",0.301685094833374,False
39154-18zianig.jpg,Rinaldo Leaving the Garden of Armida,"TIEPOLO, Giovanni Domenico","TIEPOLO, Giovanni Domenico",0.3132900595664978,"TIEPOLO, Giovanni Battista",0.32031410932540894,False
24555-26olona.jpg,View of the vaulting,MASOLINO da Panicale,MASOLINO da Panicale,0.3149562478065491,MASOLINO da Panicale,0.2885938584804535,True
34008-1renoi10.jpg,The Engaged Couple,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.3220616579055786,"MANET, Edouard",0.2711474895477295,False
15992-cardinal.jpg,Scenes from the Life of Mary Magdalen: Mary Magdalen and Cardinal Pontano,GIOTTO di Bondone,GIOTTO di Bondone,0.31793397665023804,GIOTTO di Bondone,0.29418617486953735,True
12502-1self28.jpg,Self-Portrait in a Fur-Collared Robe,"DÜRER, Albrecht","DÜRER, Albrecht",0.3402174711227417,"DÜRER, Albrecht",0.3463265001773834,True
10260-4melanc3.jpg,Allegory of Melancholy,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.2877689003944397,"CRANACH, Lucas the Elder",0.30045437812805176,True
42625-28astro0.jpg,The Astronomer,"VERMEER, Johannes","VERMEER, Johannes",0.33025217056274414,"VERMEER, Johannes",0.295940637588501,True
35602-05landsc.jpg,Stormy Landscape,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3007299304008484,"FRIEDRICH, Caspar David",0.25902724266052246,False
39023-5africa2.jpg,"Apollo and the Continents (Africa, right-hand side)","TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3039226830005646,"GOYA Y LUCIENTES, Francisco de",0.2710168957710266,False
10190-adamev01.jpg,Adam and Eve,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.31341424584388733,"CRANACH, Lucas the Elder",0.2994595170021057,True
16401-joachi6.jpg,No. 6 Scenes from the Life of Joachim: 6. Meeting at the Golden Gate (before restoration),GIOTTO di Bondone,GIOTTO di Bondone,0.29970496892929077,GIOTTO di Bondone,0.27548760175704956,True
17982-06scene.jpg,"Scenes from the Life of St Francis (Scene 6, north wall)","GOZZOLI, Benozzo","GOZZOLI, Benozzo",0.30915409326553345,PINTURICCHIO,0.2892507314682007,False
25969-04noport.jpg,Tommaso Portinari and his Wife,"MEMLING, Hans","MEMLING, Hans",0.32481348514556885,"MEMLING, Hans",0.3032270669937134,True
14959-tahiti06.jpg,Gossip (Les Parau Parau),"GAUGUIN, Paul","GAUGUIN, Paul",0.34328359365463257,"GAUGUIN, Paul",0.2782036066055298,True
28686-7liliy08.jpg,Water Lilies,"MONET, Claude","MONET, Claude",0.3213497996330261,"MONET, Claude",0.28886204957962036,True
17836-blac631.jpg,Manola (La Leocadia),"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3288666605949402,"GOYA Y LUCIENTES, Francisco de",0.3172425627708435,True
35540-03medici.jpg,The Meeting of Marie de Médicis and Henri IV at Lyon,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3316931426525116,"RUBENS, Peter Paul",0.313174307346344,True
16408-mary070.jpg,No. 13 God Sends Gabriel to the Virgin (before restoration),GIOTTO di Bondone,GIOTTO di Bondone,0.31444433331489563,MASOLINO da Panicale,0.2961118817329407,False
10192-adamev03.jpg,Adam and Eve,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3131543695926666,"CRANACH, Lucas the Elder",0.3038029074668884,True
42981-1allego1.jpg,Honor et Virtus post mortem floret,"VERONESE, Paolo","VERONESE, Paolo",0.3244612216949463,"GOYA Y LUCIENTES, Francisco de",0.29017502069473267,False
35496-281mytho.jpg,The Drunken Silenus,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.32847556471824646,"RUBENS, Peter Paul",0.30633336305618286,True
09895-courb400.jpg,The Sea at Palavas,"COURBET, Gustave","COURBET, Gustave",0.28216344118118286,"GOGH, Vincent van",0.2634800672531128,False
35383-16religi.jpg,The Holy Family with St Elizabeth,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3277144134044647,"RUBENS, Peter Paul",0.29477524757385254,True
08496-10early.jpg,Snow Thaw in L'Estaque,"CÉZANNE, Paul","CÉZANNE, Paul",0.2907654643058777,"BRUEGHEL, Jan the Elder",0.2663425803184509,False
17061-paris11.jpg,"Fishing in Spring, Pont de Clichy","GOGH, Vincent van","GOGH, Vincent van",0.2944796681404114,CLAUDE LORRAIN,0.2383299171924591,False
39369-26lasts.jpg,The Last Supper,TINTORETTO,TINTORETTO,0.3197387456893921,TINTORETTO,0.28657206892967224,True
33391-13newtes.jpg,The Incredulity of St Thomas,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.30529409646987915,REMBRANDT Harmenszoon van Rijn,0.28566086292266846,True
34098-4renoi15.jpg,Madame Renoir with Bob,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.2994779348373413,"RENOIR, Pierre-Auguste",0.2785140573978424,True
12267-verso12.jpg,Christ Accused by the Pharisees (sene 12),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3079460561275482,GIOTTO di Bondone,0.27839773893356323,False
23839-2manet18.jpg,The Balcony,"MANET, Edouard","MANET, Edouard",0.2988183796405792,"MANET, Edouard",0.26044148206710815,True
09034-09aeneas.jpg,Aeneas's Farewell to Dido in Carthago,CLAUDE LORRAIN,CLAUDE LORRAIN,0.3216927945613861,CLAUDE LORRAIN,0.3075519800186157,True
05238-05right.jpg,Triptych of Haywain (right wing),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.3184916377067566,"BOSCH, Hieronymus",0.30265673995018005,True
33573-102ports.jpg,The Artist's Son Titus,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.34261777997016907,REMBRANDT Harmenszoon van Rijn,0.326249361038208,True
23809-3early4.jpg,Baudelaire's Mistress Reclining,"MANET, Edouard","MANET, Edouard",0.31094595789909363,"MANET, Edouard",0.2933238446712494,True
12191-cro_v_3.jpg,Appearance on Lake Tiberias (panel 3),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.28695088624954224,DUCCIO di Buoninsegna,0.2837978005409241,True
16402-mary01.jpg,No. 7 Scenes from the Life of the Virgin: 1. The Birth of the Virgin (before restoration),GIOTTO di Bondone,GIOTTO di Bondone,0.3280848562717438,GIOTTO di Bondone,0.29463279247283936,True
19886-4wedigh.jpg,Portrait of a Member of the Wedigh Family,"HOLBEIN, Hans the Younger","HOLBEIN, Hans the Younger",0.3532782793045044,"HOLBEIN, Hans the Younger",0.3603183627128601,True
33638-22sp1668.jpg,Self-Portrait,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.35315805673599243,REMBRANDT Harmenszoon van Rijn,0.3558335602283478,True
34068-3renoi16.jpg,Dance in the City,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.28796809911727905,"RENOIR, Pierre-Auguste",0.25278228521347046,True
35411-32religi.jpg,The Last Judgment,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3182327151298523,"RUBENS, Peter Paul",0.29762178659439087,True
12251-verso04.jpg,Christ Taking Leave of the Apostles (scene 4),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3131958246231079,DUCCIO di Buoninsegna,0.2940829396247864,True
33486-03histos.jpg,Aristotle with a Bust of Homer,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3620319962501526,REMBRANDT Harmenszoon van Rijn,0.35473161935806274,True
33511-16portra.jpg,Portrait of a Woman,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3058364689350128,REMBRANDT Harmenszoon van Rijn,0.29758238792419434,True
17304-selfpo31.jpg,Self-Portrait with Bandaged Ear,"GOGH, Vincent van","GOGH, Vincent van",0.3035885989665985,"GOGH, Vincent van",0.3124690353870392,True
39310-12ceilin.jpg,Female figure,TINTORETTO,TINTORETTO,0.31879937648773193,TINTORETTO,0.3019009232521057,True
34072-3renoi20.jpg,By the Seashore,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.3406165540218353,"RENOIR, Pierre-Auguste",0.3158770799636841,True
31409-3adorat.jpg,The Adoration of the Shepherds,PINTURICCHIO,PINTURICCHIO,0.3325642943382263,PINTURICCHIO,0.3047289550304413,True
39425-4temptat.jpg,The Temptation of St Anthony,TINTORETTO,TINTORETTO,0.3387148976325989,TINTORETTO,0.32864585518836975,True
30784-crucifix.jpg,Crucifixion,"PERUGINO, Pietro","PERUGINO, Pietro",0.2990378141403198,"PERUGINO, Pietro",0.282137930393219,True
10203-charity3.jpg,Charity,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3557093143463135,"CRANACH, Lucas the Elder",0.32038235664367676,True
07266-canal716.jpg,Eton College Chapel,CANALETTO,CANALETTO,0.3044406771659851,CLAUDE LORRAIN,0.2798193097114563,False
02508-6elem4.jpg,Water,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3467521369457245,"ARCIMBOLDO, Giuseppe",0.32233351469039917,True
14975-tahiti21.jpg,"Pastime (Joyeusetés, Arearea)","GAUGUIN, Paul","GAUGUIN, Paul",0.3548424243927002,"GAUGUIN, Paul",0.3005727529525757,True
10330-10saxon.jpg,"Saxon Princesses Sibylla, Emilia and Sidonia","CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3238433003425598,"CRANACH, Lucas the Elder",0.30283570289611816,True
35534-05allego.jpg,Allegory on the Blessings of Peace,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3284947872161865,"RUBENS, Peter Paul",0.3052091598510742,True
33583-125portr.jpg,"Portrait of Marguerite de Geer, Wife of Jacob Trip",REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3450828194618225,REMBRANDT Harmenszoon van Rijn,0.35698607563972473,True
24543-14olona.jpg,View of the entry wall (west wall),MASOLINO da Panicale,MASOLINO da Panicale,0.3042350113391876,MASOLINO da Panicale,0.2964356541633606,True
40017-3bed3.jpg,In Bed,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.2955472469329834,"DEGAS, Edgar",0.2848600745201111,False
39051-3ariost4.jpg,Angelica and Medoro with the Shepherds,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3397924602031708,"FRAGONARD, Jean-Honoré",0.27849239110946655,False
08503-1lands03.jpg,View of Auvers-sur-Oise (The Fence),"CÉZANNE, Paul","CÉZANNE, Paul",0.2989451289176941,"CÉZANNE, Paul",0.2762463092803955,True
42938-1ceilin0.jpg,Ceiling paintings,"VERONESE, Paolo","VERONESE, Paolo",0.2955363988876343,"VASARI, Giorgio",0.29067903757095337,False
12587-91portra.jpg,Portrait of a Man,"DÜRER, Albrecht","DÜRER, Albrecht",0.3445674777030945,"DÜRER, Albrecht",0.3396725058555603,True
17797-702goya.jpg,Still-Life: A Butcher's Counter,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.2941860556602478,TINTORETTO,0.2888695001602173,False
16098-mary06.jpg,No. 12 Scenes from the Life of the Virgin: 6. Wedding Procession,GIOTTO di Bondone,GIOTTO di Bondone,0.3407396376132965,GIOTTO di Bondone,0.31944000720977783,True
17303-selfpo30.jpg,Self-Portrait with Bandaged Ear and Pipe,"GOGH, Vincent van","GOGH, Vincent van",0.3068234622478485,"DÜRER, Albrecht",0.30954065918922424,False
31150-7find10.jpg,7b. Recognition of the True Cross,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3495761752128601,PIERO DELLA FRANCESCA,0.30299609899520874,True
33500-06portrb.jpg,Old Man with a Gold Chain,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.345028281211853,REMBRANDT Harmenszoon van Rijn,0.3249613642692566,True
25972-04notri1.jpg,Wings of a Triptych,"MEMLING, Hans","MEMLING, Hans",0.3220522999763489,"MEMLING, Hans",0.27932536602020264,True
07536-33isaac.jpg,The Sacrifice of Isaac,CARAVAGGIO,CARAVAGGIO,0.3177456855773926,CARAVAGGIO,0.2841832935810089,True
37289-21boston.jpg,Boston Polyptych,SIMONE MARTINI,SIMONE MARTINI,0.3196270167827606,GIOTTO di Bondone,0.2858172059059143,False
02524-8garden1.jpg,The Vegetable Gardener,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3650572896003723,"ARCIMBOLDO, Giuseppe",0.3075270652770996,True
15976-20allego.jpg,Franciscan Allegories: Allegory of Poverty,GIOTTO di Bondone,GIOTTO di Bondone,0.3140173554420471,GIOTTO di Bondone,0.2807471454143524,True
07557-40baptis.jpg,St John the Baptist,CARAVAGGIO,CARAVAGGIO,0.32819056510925293,CARAVAGGIO,0.3105345070362091,True
42892-1muse3.jpg,Woman Musician,"VERONESE, Paolo","VERONESE, Paolo",0.28914791345596313,"BOUCHER, François",0.26849985122680664,False
09029-06hagar.jpg,The Expulsion of Hagar,CLAUDE LORRAIN,CLAUDE LORRAIN,0.32562005519866943,CLAUDE LORRAIN,0.3122711181640625,True
33402-03passio.jpg,The Entombment of Christ,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3072804808616638,REMBRANDT Harmenszoon van Rijn,0.28701940178871155,True
06206-cosimo3.jpg,Portrait of Cosimo I de' Medici,"BRONZINO, Agnolo","BRONZINO, Agnolo",0.3615351915359497,"BRONZINO, Agnolo",0.32579609751701355,True
28551-argent11.jpg,The Bridge at Argenteuil,"MONET, Claude","MONET, Claude",0.30867037177085876,"MONET, Claude",0.28866344690322876,True
18493-widow_pr.jpg,The Widow and Her Priest,"GREUZE, Jean-Baptiste","GREUZE, Jean-Baptiste",0.2921959161758423,"GREUZE, Jean-Baptiste",0.28020283579826355,True
14947-4arles01.jpg,Night Café at Arles (Madame Ginoux),"GAUGUIN, Paul","GAUGUIN, Paul",0.2916986346244812,"DEGAS, Edgar",0.2821079194545746,False
43780-15boudeu.jpg,La Boudeuse (A Capricious Woman),"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.31444698572158813,"WATTEAU, Jean-Antoine",0.293954461812973,True
11624-landsca3.jpg,Landscape with the Flight into Egypt,DOMENICHINO,DOMENICHINO,0.33130356669425964,CLAUDE LORRAIN,0.31360581517219543,False
09003-03cephal.jpg,Landscape with Cephalus and Procris Reunited by Diana,CLAUDE LORRAIN,CLAUDE LORRAIN,0.3238203227519989,"RUISDAEL, Jacob Isaackszon van",0.3003183901309967,False
14916-2martin2.jpg,By the Pond,"GAUGUIN, Paul","GAUGUIN, Paul",0.3154008090496063,"GAUGUIN, Paul",0.26003479957580566,True
35468-06mythol.jpg,Venus at her Toilet,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.32230067253112793,"RUBENS, Peter Paul",0.3099968731403351,True
12226-pre_v_3.jpg,Temptation on the Mountain (scene 3),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.30396130681037903,"ZURBARÁN, Francisco de",0.27800998091697693,False
09028-05europa.jpg,Coast Scene with the Rape of Europa,CLAUDE LORRAIN,CLAUDE LORRAIN,0.32541710138320923,CLAUDE LORRAIN,0.3294440507888794,True
15971-12franci.jpg,St Francis Points to Death,GIOTTO di Bondone,GIOTTO di Bondone,0.3174813389778137,"ZURBARÁN, Francisco de",0.2728758156299591,False
35845-drawinge.jpg,Drawing the Eel,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.3369002342224121,"RUYSDAEL, Salomon van",0.29758796095848083,True
38970-11carmin.jpg,Fortitude and Justice,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3440413177013397,"TIEPOLO, Giovanni Battista",0.2889854609966278,True
05268-hermit.jpg,Hermit Saints Triptych,"BOSCH, Hieronymus","BOSCH, Hieronymus",0.3004501461982727,"BOSCH, Hieronymus",0.26403748989105225,True
33575-104portr.jpg,Portrait of a Man,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3485807180404663,REMBRANDT Harmenszoon van Rijn,0.34383276104927063,True
28682-7liliy04.jpg,"Water Lilies, Green Harmony","MONET, Claude","MONET, Claude",0.3129921555519104,"MONET, Claude",0.257418155670166,True
40001-1misc03.jpg,Monsieur Louis Pascal,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3156721293926239,"TOULOUSE-LAUTREC, Henri de",0.29627957940101624,True
17732-301goya.jpg,Self-Portrait in the Workshop,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.29133063554763794,"DEGAS, Edgar",0.2748594880104065,False
30820-mad_sts4.jpg,Virgin and Child Enthroned with Angels and Saints,"PERUGINO, Pietro","PERUGINO, Pietro",0.3486400246620178,"PERUGINO, Pietro",0.31556499004364014,True
19980-5brando2.jpg,Charles Brandon,"HOLBEIN, Hans the Younger","HOLBEIN, Hans the Younger",0.3164523243904114,"HOLBEIN, Hans the Younger",0.3004721999168396,True
06549-caravan.jpg,The Caravan,"BRUEGHEL, Jan the Elder","BRUEGHEL, Jan the Elder",0.3482084274291992,"BRUEGHEL, Pieter the Younger",0.3074948787689209,False
10242-2lucret1.jpg,Lucretia,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.31752264499664307,"DÜRER, Albrecht",0.31891363859176636,False
07212-canal500.jpg,Regatta on the Canale Grande,CANALETTO,CANALETTO,0.34312885999679565,CANALETTO,0.320550799369812,True
31056-1miser03.jpg,Polyptych of the Misericordia: Sts Andrew and Bernardino,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.32478708028793335,PIERO DELLA FRANCESCA,0.2963138222694397,True
18892-magdatwo.jpg,Magdalen and Two Angels,GUERCINO,GUERCINO,0.3178781569004059,CARAVAGGIO,0.3101639747619629,False
08542-3figure2.jpg,Bather,"CÉZANNE, Paul","CÉZANNE, Paul",0.3500992953777313,"CÉZANNE, Paul",0.3081231117248535,True
35573-20brandt.jpg,Isabella Brandt (?),"RUBENS, Peter Paul","RUBENS, Peter Paul",0.2835349142551422,"RUBENS, Peter Paul",0.2888202369213104,True
10077-05altar.jpg,Triptych: The Martyrdom of St Catherine (central panel),"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.2969326972961426,"CRANACH, Lucas the Elder",0.26935285329818726,True
16047-franc20.jpg,Legend of St Francis: 20. Death and Ascension of St Francis,GIOTTO di Bondone,GIOTTO di Bondone,0.3184467554092407,"ZURBARÁN, Francisco de",0.2796230912208557,False
11214-1890s_09.jpg,Three Jockeys,"DEGAS, Edgar","DEGAS, Edgar",0.300749272108078,"DEGAS, Edgar",0.2840847074985504,True
30837-nicholas.jpg,Filippo Benizi,"PERUGINO, Pietro","PERUGINO, Pietro",0.3383547067642212,"BELLINI, Giovanni",0.3033982217311859,False
11609-adam_eve.jpg,Adam and Eve,DOMENICHINO,DOMENICHINO,0.31544262170791626,"CARRACCI, Annibale",0.2909829020500183,False
08546-3figure6.jpg,Woman with Coffee Pot,"CÉZANNE, Paul","CÉZANNE, Paul",0.2800498604774475,"CÉZANNE, Paul",0.25588640570640564,True
33529-40portrd.jpg,Portrait of Dirck Jansz. Pesser,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.33621248602867126,REMBRANDT Harmenszoon van Rijn,0.3416781723499298,True
06428-01januar.jpg,The Hunters in the Snow (January),"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3330771327018738,"GOSSART, Jan",0.24341318011283875,False
26154-37nogr4.jpg,Passion (Greverade) Altarpiece (first closed position),"MEMLING, Hans","MEMLING, Hans",0.29438644647598267,"MEMLING, Hans",0.28204184770584106,True
17739-306goya1.jpg,"Mariana Waldstein, Ninth Marquesa de Santa Cruz","GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.2989842891693115,"FRIEDRICH, Caspar David",0.2742457985877991,False
31220-09hercul.jpg,Hercules,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3131882846355438,PIERO DELLA FRANCESCA,0.31345948576927185,True
42797-1shephe2.jpg,Adoration of the Shepherds,"VERONESE, Paolo","VERONESE, Paolo",0.3147429823875427,TINTORETTO,0.27583712339401245,False
26648-10_3pr7.jpg,Jonah,MICHELANGELO Buonarroti,MICHELANGELO Buonarroti,0.3085556626319885,"MANTEGNA, Andrea",0.29434746503829956,False
26104-26vani2.jpg,Triptych of Earthly Vanity and Divine Salvation (rear),"MEMLING, Hans","MEMLING, Hans",0.3223883807659149,"MEMLING, Hans",0.2969754934310913,True
17283-selfpo10.jpg,Self-Portrait,"GOGH, Vincent van","GOGH, Vincent van",0.3130369782447815,"RENOIR, Pierre-Auguste",0.32139748334884644,False
05244-16eright.jpg,Triptych of Haywain (right wing),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.29917097091674805,"BOSCH, Hieronymus",0.2913394570350647,True
06515-11misant.jpg,The Misanthrope,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3129490613937378,"BOSCH, Hieronymus",0.2731142044067383,False
42774-2altar.jpg,Virgin and Child Enthroned with Saints,"VERONESE, Paolo","VERONESE, Paolo",0.3292713165283203,"VERONESE, Paolo",0.29624539613723755,True
40023-brothe06.jpg,In the Salon of the Rue des Moulins,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.32684198021888733,"TOULOUSE-LAUTREC, Henri de",0.3109341263771057,True
14958-tahiti05.jpg,Sulky Woman or The Silence,"GAUGUIN, Paul","GAUGUIN, Paul",0.33961790800094604,"GAUGUIN, Paul",0.24638542532920837,True
18475-innocenx.jpg,Portrait of a Boy,"GREUZE, Jean-Baptiste","GREUZE, Jean-Baptiste",0.31368792057037354,"GREUZE, Jean-Baptiste",0.2888910174369812,True
35506-35mythol.jpg,Perseus Freeing Andromeda,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.33331331610679626,"RUBENS, Peter Paul",0.29399847984313965,True
39262-3vision.jpg,The Vision of St Peter,TINTORETTO,TINTORETTO,0.30612680315971375,TINTORETTO,0.2844454050064087,True
38568-gamblin.jpg,Peasants Playing Cards in an Interior,"TENIERS, David the Younger","TENIERS, David the Younger",0.32514724135398865,"TENIERS, David the Younger",0.2797539234161377,True
18110-3visita3.jpg,Birth of Mary,"GOZZOLI, Benozzo","GOZZOLI, Benozzo",0.32872191071510315,PIERO DELLA FRANCESCA,0.27209508419036865,False
42576-12lady.jpg,A Lady and Two Gentlemen,"VERMEER, Johannes","VERMEER, Johannes",0.3478219509124756,"VERMEER, Johannes",0.3009636402130127,True
28605-2vario11.jpg,Woman Seated under the Willows,"MONET, Claude","MONET, Claude",0.3047350347042084,"RENOIR, Pierre-Auguste",0.2580193281173706,False
35852-riversce.jpg,River Scene,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.3294883668422699,"RUYSDAEL, Salomon van",0.29420846700668335,True
17296-selfpo23.jpg,Self-Portrait,"GOGH, Vincent van","GOGH, Vincent van",0.3140837550163269,"RENOIR, Pierre-Auguste",0.3060852289199829,False
05295-01centr.jpg,Triptych of Temptation of St Anthony (central panel),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.31630176305770874,"BRUEGEL, Pieter the Elder",0.3107437491416931,False
28506-early15.jpg,Garden at Sainte-Adresse,"MONET, Claude","MONET, Claude",0.303609699010849,"VELÁZQUEZ, Diego Rodriguez de Silva y",0.24941948056221008,False
05254-10deathm.jpg,Death and the Miser,"BOSCH, Hieronymus","BOSCH, Hieronymus",0.3005751371383667,"BOSCH, Hieronymus",0.2678319215774536,True
33572-102portr.jpg,The Artist's Son Titus,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.32669591903686523,REMBRANDT Harmenszoon van Rijn,0.31315702199935913,True
31938-03josep1.jpg,Joseph Being Sold to Potiphar,"PONTORMO, Jacopo","PONTORMO, Jacopo",0.3286260962486267,"PONTORMO, Jacopo",0.28584158420562744,True
39462-02esther.jpg,Esther before Ahasuerus,TINTORETTO,TINTORETTO,0.33314239978790283,TINTORETTO,0.29767459630966187,True
17256-auvers16.jpg,Marguerite Gachet at the Piano,"GOGH, Vincent van","GOGH, Vincent van",0.2747066915035248,"DEGAS, Edgar",0.26493242383003235,False
08558-3lands05.jpg,Lake Annecy,"CÉZANNE, Paul","CÉZANNE, Paul",0.3115960955619812,"CÉZANNE, Paul",0.27526557445526123,True
17176-1asylu09.jpg,The Garden of Saint-Paul Hospital,"GOGH, Vincent van","GOGH, Vincent van",0.299688458442688,"GOGH, Vincent van",0.29197564721107483,True
08540-2still5.jpg,Cherries and Peaches,"CÉZANNE, Paul","CÉZANNE, Paul",0.33896100521087646,"CÉZANNE, Paul",0.2778446674346924,True
17099-1arles11.jpg,The Bridge at Trinquetaille,"GOGH, Vincent van","GOGH, Vincent van",0.2835043668746948,"GOGH, Vincent van",0.27418914437294006,True
40014-2mouli10.jpg,La Goulue Arriving at the Moulin Rouge with Two Women,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3254261314868927,"MANET, Edouard",0.3085552155971527,False
19928-13anthon.jpg,Portrait of Duke Antony the Good of Lorraine,"HOLBEIN, Hans the Younger","HOLBEIN, Hans the Younger",0.3209558427333832,"HOLBEIN, Hans the Younger",0.3268910050392151,True
35702-cloister.jpg,The Cloister,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.34852325916290283,CLAUDE LORRAIN,0.30281195044517517,False
08978-00landsc.jpg,Landscape with Merchants,CLAUDE LORRAIN,CLAUDE LORRAIN,0.3210509121417999,CLAUDE LORRAIN,0.31788498163223267,True
